SPEED_X;SPEED_Y;ANGLE_TO_TRACK_AXIS;TRACK_POSITION;TRACK_EDGE_SENSOR_4;TRACK_EDGE_SENSOR_6;TRACK_EDGE_SENSOR_8;TRACK_EDGE_SENSOR_9;TRACK_EDGE_SENSOR_10;TRACK_EDGE_SENSOR_12;TRACK_EDGE_SENSOR_14;LABEL_CODE;LABEL_NAME
0,64437;0,57918;0,51102;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,64475;0,57113;0,51141;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,64519;0,56208;0,51153;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,64561;0,55171;0,51143;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,64605;0,54162;0,51122;0,99866;0,00017;0,00039;0,00438;0,77981;0,34961;0,16838;0,09813;1;Accelera
0,64652;0,53214;0,51097;0,99490;0,00064;0,00146;0,01529;0,79445;0,35175;0,16851;0,09798;1;Accelera
0,64700;0,52387;0,51071;0,99083;0,00114;0,00261;0,02529;0,81008;0,35393;0,16861;0,09782;1;Accelera
0,64743;0,51697;0,51047;0,98649;0,00168;0,00382;0,03461;0,82526;0,35587;0,16862;0,09761;1;Accelera
0,64787;0,51144;0,51027;0,98195;0,00224;0,00506;0,04362;0,83779;0,35721;0,16848;0,09735;1;Accelera
0,64831;0,50737;0,51011;0,97725;0,00282;0,00635;0,05274;0,84648;0,35776;0,16816;0,09702;1;Accelera
0,64872;0,50445;0,50999;0,97246;0,00341;0,00766;0,06192;0,85226;0,35776;0,16770;0,09665;1;Accelera
0,64914;0,50257;0,50991;0,96759;0,00401;0,00900;0,07140;0,85481;0,35715;0,16711;0,09624;1;Accelera
0,64957;0,50133;0,50986;0,96266;0,00461;0,01034;0,08108;0,85541;0,35618;0,16644;0,09581;1;Accelera
0,65001;0,50055;0,50982;0,95773;0,00522;0,01170;0,09094;0,85431;0,35492;0,16571;0,09535;1;Accelera
0,65044;0,50008;0,50979;0,95275;0,00583;0,01306;0,10101;0,85209;0,35346;0,16492;0,09488;1;Accelera
0,65755;0,65704;0,50770;0,38796;0,06508;0,10287;0,15203;0,18661;0,22755;0,32224;0,04255;2;Gira Destra
0,65636;0,66363;0,50839;0,39237;0,06506;0,10322;0,15291;0,18782;0,22902;0,32404;0,04272;2;Gira Destra
0,65518;0,66894;0,50897;0,39676;0,06498;0,10344;0,15358;0,18874;0,23018;0,32546;0,04294;2;Gira Destra
0,65400;0,67313;0,50947;0,40112;0,06484;0,10353;0,15403;0,18941;0,23105;0,32654;0,04321;2;Gira Destra
0,65284;0,67623;0,50986;0,40544;0,06465;0,10350;0,15427;0,18982;0,23161;0,32728;0,04352;2;Gira Destra
0,65169;0,67815;0,51015;0,40970;0,06440;0,10333;0,15428;0,18995;0,23185;0,32766;0,04387;2;Gira Destra
0,65058;0,67896;0,51034;0,41392;0,06409;0,10302;0,15406;0,18980;0,23177;0,32768;0,04427;2;Gira Destra
0,64948;0,67877;0,51044;0,41809;0,06374;0,10259;0,15363;0,18940;0,23140;0,32737;0,04471;2;Gira Destra
0,64842;0,67760;0,51045;0,42220;0,06333;0,10204;0,15300;0,18875;0,23075;0,32674;0,04519;2;Gira Destra
0,64739;0,67545;0,51036;0,42626;0,06287;0,10137;0,15216;0,18784;0,22980;0,32579;0,04571;2;Gira Destra
0,64639;0,67241;0,51019;0,43025;0,06237;0,10059;0,15112;0,18670;0,22859;0,32453;0,04628;2;Gira Destra
0,64542;0,66858;0,50994;0,43417;0,06184;0,09971;0,14992;0,18536;0,22713;0,32299;0,04689;2;Gira Destra
0,64448;0,66403;0,50962;0,43804;0,06126;0,09875;0,14856;0,18382;0,22545;0,32120;0,04754;2;Gira Destra
0,64357;0,65881;0,50923;0,44183;0,06066;0,09770;0,14707;0,18210;0,22357;0,31918;0,04823;2;Gira Destra
0,64269;0,65303;0,50878;0,44556;0,06004;0,09660;0,14545;0,18024;0,22151;0,31694;0,04896;2;Gira Destra
0,69898;0,52967;0,49639;0,95035;0,00525;0,00965;0,02362;0,06829;0,32392;0,31325;0,11434;2;Gira Destra
0,69900;0,53550;0,49792;0,95402;0,00494;0,00924;0,02383;0,07723;0,43131;0,29204;0,11258;2;Gira Destra
0,69899;0,54392;0,49974;0,95704;0,00470;0,00900;0,02487;0,09290;0,77317;0,27069;0,11042;2;Gira Destra
0,69893;0,55384;0,50175;0,95940;0,00455;0,00892;0,02691;0,11678;1,00000;0,25084;0,10805;2;Gira Destra
0,69882;0,56439;0,50387;0,96103;0,00447;0,00903;0,03036;0,14880;1,00000;0,23314;0,10560;1;Accelera
0,69877;0,57653;0,50592;0,96194;0,00447;0,00930;0,03542;0,18509;1,00000;0,21844;0,10330;1;Accelera
0,69891;0,58433;0,50738;0,96232;0,00450;0,00959;0,04044;0,22365;1,00000;0,20901;0,10171;1;Accelera
0,69911;0,58515;0,50829;0,96216;0,00457;0,00988;0,04463;0,26410;0,88033;0,20339;0,10070;1;Accelera
0,69938;0,58083;0,50875;0,96143;0,00469;0,01020;0,04757;0,29983;0,80133;0,20040;0,10015;1;Accelera
0,69971;0,57258;0,50880;0,96017;0,00484;0,01055;0,04906;0,32121;0,76573;0,19939;0,09996;1;Accelera
0,70008;0,56182;0,50854;0,95843;0,00504;0,01092;0,04929;0,32270;0,75655;0,19988;0,10006;1;Accelera
0,70047;0,55009;0,50806;0,95629;0,00527;0,01132;0,04874;0,30799;0,76408;0,20137;0,10036;1;Accelera
0,70086;0,53860;0,50742;0,95382;0,00552;0,01174;0,04782;0,28456;0,78290;0,20351;0,10080;1;Accelera
0,70126;0,52829;0,50672;0,95119;0,00578;0,01216;0,04684;0,25989;0,80790;0,20593;0,10130;1;Accelera
0,81744;0,34956;0,48123;0,26420;0,06763;0,10918;0,19861;0,34396;1,00000;0,10135;0,03682;1;Accelera
0,81726;0,34164;0,47918;0,27124;0,06585;0,10477;0,18527;0,30732;0,92109;0,11420;0,03897;1;Accelera
0,81723;0,34276;0,47775;0,27952;0,06435;0,10137;0,17600;0,28433;0,75429;0,12635;0,04106;1;Accelera
0,95304;0,33242;0,47752;0,55803;0,03940;0,06197;0,96798;0,38012;0,25422;0,15193;0,08166;0;Gira Sinistra
0,95225;0,31921;0,47520;0,57018;0,03762;0,05829;1,00000;0,40346;0,26165;0,15399;0,08455;0;Gira Sinistra
0,95152;0,31201;0,47322;0,58375;0,03588;0,05491;1,00000;0,42605;0,26805;0,15516;0,08653;0;Gira Sinistra
0,95088;0,31055;0,47155;0,59874;0,03416;0,05190;1,00000;0,44671;0,27309;0,15546;0,08777;0;Gira Sinistra
0,95033;0,31455;0,47021;0,61515;0,03244;0,04942;1,00000;0,46425;0,27648;0,15495;0,08843;0;Gira Sinistra
0,94987;0,32338;0,46914;0,63294;0,03071;0,04749;1,00000;0,47827;0,27817;0,15373;0,08861;0;Gira Sinistra
0,94949;0,33603;0,46832;0,65210;0,02896;0,04603;1,00000;0,48865;0,27832;0,15199;0,08842;0;Gira Sinistra
0,94297;0,34904;0,49375;0,74599;0,02618;0,04711;0,11069;0,34918;1,00000;0,18592;0,08812;1;Accelera
0,94489;0,65092;0,51490;0,81121;0,02491;0,06173;0,45085;0,93293;0,27061;0,12984;0,07719;1;Accelera
0,94969;0,33514;0,48990;0,19250;0,08018;0,13899;0,29580;0,70043;0,44458;0,05373;0,02384;0;Gira Sinistra
0,94889;0,32170;0,48757;0,19371;0,07835;0,13302;0,26942;0,56850;1,00000;0,05832;0,02472;0;Gira Sinistra
0,94814;0,31396;0,48556;0,19632;0,07668;0,12801;0,24961;0,48771;1,00000;0,06344;0,02574;1;Accelera
0,94755;0,31121;0,48390;0,20035;0,07520;0,12388;0,23483;0,43561;1,00000;0,06888;0,02688;1;Accelera
0,94735;0,31667;0,48284;0,20567;0,07401;0,12094;0,22539;0,40604;1,00000;0,07375;0,02801;1;Accelera
0,94738;0,33241;0,48237;0,21225;0,07311;0,11903;0,22024;0,39200;1,00000;0,07758;0,02910;1;Accelera
0,63292;0,60940;0,49235;0,95406;0,00464;0,00807;0,01648;0,03061;0,06658;0,26678;0,18569;2;Gira Destra
0,63228;0,61099;0,49247;0,96335;0,00371;0,00648;0,01351;0,02625;0,06232;0,28192;0,18463;2;Gira Destra
0,63162;0,61130;0,49259;0,97263;0,00278;0,00488;0,01039;0,02137;0,05756;0,30291;0,18350;2;Gira Destra
0,63095;0,61058;0,49271;0,98181;0,00185;0,00327;0,00712;0,01579;0,05207;0,33288;0,18238;2;Gira Destra
0,63027;0,60898;0,49285;0,99088;0,00093;0,00165;0,00369;0,00911;0,04553;0,37942;0,18118;2;Gira Destra
0,62960;0,60696;0,49297;0,99976;0,00002;0,00004;0,00010;0,00030;0,03676;0,45753;0,18001;2;Gira Destra
0,62896;0,60105;0,49311;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,62846;0,61792;0,49362;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,62795;0,63683;0,49400;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,62735;0,65329;0,49424;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,62672;0,66575;0,49420;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,62627;0,67058;0,49354;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,62594;0,66780;0,49244;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,62556;0,65604;0,49088;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,62534;0,63869;0,48871;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,62502;0,61869;0,48655;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,62466;0,60411;0,48481;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,62416;0,59413;0,48363;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,62351;0,57978;0,48255;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,62279;0,56996;0,48187;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,62237;0,56971;0,48129;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,62207;0,57032;0,48060;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,62166;0,57167;0,48002;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,62129;0,57495;0,47960;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,62088;0,58218;0,47960;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,62034;0,59117;0,47987;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61966;0,59811;0,48019;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61901;0,60475;0,48066;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61862;0,61286;0,48129;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61850;0,61777;0,48179;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61816;0,61834;0,48230;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61771;0,61543;0,48267;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61724;0,61441;0,48309;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61701;0,61349;0,48326;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61679;0,60825;0,48307;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61651;0,60088;0,48347;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61623;0,59863;0,48436;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61608;0,60009;0,48543;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61607;0,60067;0,48641;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61610;0,59904;0,48714;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,61595;0,59678;0,48773;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,61605;0,59721;0,48842;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,61604;0,59740;0,48903;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,61629;0,59643;0,48956;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,61639;0,59444;0,48998;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,61645;0,59194;0,49029;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,61674;0,59088;0,49071;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,61707;0,58841;0,49114;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,61745;0,58385;0,49147;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,61748;0,57953;0,49179;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61779;0,57582;0,49209;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61804;0,57022;0,49231;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61808;0,56161;0,49245;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61794;0,55599;0,49287;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61790;0,55620;0,49367;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61810;0,55768;0,49455;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61821;0,55600;0,49520;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61809;0,55261;0,49584;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61790;0,55317;0,49684;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,61766;0,55906;0,49813;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,61792;0,56594;0,49937;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,61812;0,56876;0,50028;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,61826;0,56816;0,50097;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,61829;0,56788;0,50167;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,61822;0,56852;0,50236;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,61856;0,56923;0,50299;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,61873;0,56698;0,50335;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,61897;0,56255;0,50358;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,61905;0,55867;0,50383;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61899;0,55503;0,50418;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61928;0,55410;0,50470;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61936;0,55154;0,50515;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61954;0,54863;0,50570;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61936;0,54800;0,50652;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61919;0,55067;0,50757;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61947;0,55489;0,50871;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;2;Gira Destra
0,61945;0,55705;0,50967;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,61959;0,55880;0,51069;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,61940;0,56215;0,51170;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,61942;0,56631;0,51268;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,61977;0,56925;0,51347;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,61997;0,56754;0,51399;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62014;0,56471;0,51447;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62007;0,56320;0,51497;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62030;0,56364;0,51548;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62064;0,56132;0,51577;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62089;0,55563;0,51590;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62095;0,55104;0,51609;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62097;0,54927;0,51636;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62142;0,54724;0,51657;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62171;0,54186;0,51653;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62179;0,53558;0,51642;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62185;0,53177;0,51641;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62208;0,52941;0,51645;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62246;0,52627;0,51645;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62260;0,52223;0,51635;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62270;0,51856;0,51624;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62282;0,51568;0,51613;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62285;0,51283;0,51597;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62330;0,51042;0,51586;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62329;0,50871;0,51580;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62354;0,50774;0,51580;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62370;0,50637;0,51572;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62387;0,50448;0,51558;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62419;0,50329;0,51550;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62416;0,50267;0,51548;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62451;0,50253;0,51549;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62465;0,50171;0,51542;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62496;0,50049;0,51530;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62511;0,50008;0,51526;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62507;0,50017;0,51527;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62554;0,50013;0,51526;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62573;0,49976;0,51522;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62596;0,49980;0,51522;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62597;0,50011;0,51525;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62628;0,50044;0,51528;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62669;0,50033;0,51527;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62693;0,50028;0,51527;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62712;0,50032;0,51527;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62739;0,50033;0,51528;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62780;0,50030;0,51527;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62821;0,50024;0,51527;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62863;0,50020;0,51526;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62895;0,50015;0,51526;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62934;0,50015;0,51525;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,62988;0,50010;0,51525;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,63037;0,50012;0,51525;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,63083;0,50011;0,51525;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,63116;0,50008;0,51524;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,63151;0,50007;0,51524;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,63192;0,50008;0,51524;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,63237;0,50012;0,51524;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,63273;0,50013;0,51524;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,63311;0,50020;0,51525;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,63340;0,50011;0,51524;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,63377;0,50005;0,51523;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,63423;0,49995;0,51522;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,63470;0,49989;0,51521;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,63516;0,49996;0,51521;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,63554;0,50002;0,51522;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,63586;0,49999;0,51521;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,63637;0,49998;0,51521;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,63686;0,50004;0,51522;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,63726;0,50006;0,51521;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,63761;0,50013;0,51522;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,63799;0,50010;0,51521;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,63844;0,49988;0,51519;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,63890;0,49976;0,51517;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,63936;0,49968;0,51516;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,63978;0,49962;0,51515;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,64017;0,49966;0,51514;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,64053;0,49961;0,51513;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,64093;0,49969;0,51513;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,64141;0,49978;0,51514;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,64181;0,49982;0,51514;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,64217;0,49981;0,51513;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
0,64261;0,49985;0,51513;1,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;0,00000;1;Accelera
